cluster_id,label,domain_tokens,tokens
BGC0000305,NRP,PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00975 PF16576,"['PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00975', 'PF16576']"
BGC0000306,NRP,PF00668 PF00550 PF13193 PF00501 PF00668 PF00550 PF13193 PF08242 PF13193 PF00501 PF00668 PF00067 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF08241 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00975 PF03621 PF13669 PF01070 PF00155 PF00005,"['PF00668', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF08242', 'PF13193', 'PF00501', 'PF00668', 'PF00067', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF08241', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00975', 'PF03621', 'PF13669', 'PF01070', 'PF00155', 'PF00005']"
BGC0000307,NRP,PF00501 PF00550 PF00668 PF00501 PF13193 PF13489 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF13489 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF13489 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF13489 PF13193 PF00550 PF00668,"['PF00501', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF13489', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF13489', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF13489', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF13489', 'PF13193', 'PF00550', 'PF00668']"
BGC0000308,NRP,PF00668 PF00501 PF13193 PF00550 PF00501 PF13193 PF00550 PF07993,"['PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00501', 'PF13193', 'PF00550', 'PF07993']"
BGC0000309,NRP,PF03621 PF00975 PF00550 PF13193 PF00501 PF00668 PF00550 PF13193 PF00501 PF00668 PF00857 PF00857 PF00501 PF00425 PF00106 PF00756,"['PF03621', 'PF00975', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF00857', 'PF00857', 'PF00501', 'PF00425', 'PF00106', 'PF00756']"
BGC0000310,NRP,PF00975 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00975 PF00072 PF00486 PF00512 PF00005 PF12730 PF01569 PF01569,"['PF00975', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00975', 'PF00072', 'PF00486', 'PF00512', 'PF00005', 'PF12730', 'PF01569', 'PF01569']"
BGC0000311,NRP,PF00672 PF00486 PF00072 PF02557 PF02153 PF20463 PF00664 PF00005 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF00550 PF00668 PF00501 PF00975 PF03621 PF00067 PF00067 PF00067 PF04820 PF03033 PF03033 PF03033 PF08421 PF13489 PF08484 PF02585 PF13649 PF00155 PF00561 PF00501 PF13193 PF00550 PF00067 PF00903 PF01070 PF00999 PF03559 PF01041 PF00908 PF00195 PF02797 PF00378 PF00378 PF00793 PF00501,"['PF00672', 'PF00486', 'PF00072', 'PF02557', 'PF02153', 'PF20463', 'PF00664', 'PF00005', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF00550', 'PF00668', 'PF00501', 'PF00975', 'PF03621', 'PF00067', 'PF00067', 'PF00067', 'PF04820', 'PF03033', 'PF03033', 'PF03033', 'PF08421', 'PF13489', 'PF08484', 'PF02585', 'PF13649', 'PF00155', 'PF00561', 'PF00501', 'PF13193', 'PF00550', 'PF00067', 'PF00903', 'PF01070', 'PF00999', 'PF03559', 'PF01041', 'PF00908', 'PF00195', 'PF02797', 'PF00378', 'PF00378', 'PF00793', 'PF00501']"
BGC0000312,NRP,PF00071 PF02771 PF02770 PF00441 PF05032 PF05032 PF16897 PF01926 PF07859 PF00067 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF13193 PF00550 PF00668 PF10528 PF06985,"['PF00071', 'PF02771', 'PF02770', 'PF00441', 'PF05032', 'PF05032', 'PF16897', 'PF01926', 'PF07859', 'PF00067', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF13193', 'PF00550', 'PF00668', 'PF10528', 'PF06985']"
BGC0000313,NRP,PF11951 PF00160 PF00400 PF00400 PF00400 PF00400 PF04750 PF08546 PF02558 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00262 PF00171,"['PF11951', 'PF00160', 'PF00400', 'PF00400', 'PF00400', 'PF00400', 'PF04750', 'PF08546', 'PF02558', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00262', 'PF00171']"
BGC0000314,NRP,PF00221 PF00109 PF02801 PF00109 PF02801 PF00005 PF12698 PF07977 PF13561 PF00975 PF00668 PF00501 PF00550 PF00668 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF00975 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00975 PF04820,"['PF00221', 'PF00109', 'PF02801', 'PF00109', 'PF02801', 'PF00005', 'PF12698', 'PF07977', 'PF13561', 'PF00975', 'PF00668', 'PF00501', 'PF00550', 'PF00668', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF00975', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00975', 'PF04820']"
BGC0000315,NRP,PF01474 PF00218 PF00591 PF00117 PF00425 PF04715 PF08241 PF00122 PF00702 PF00122 PF00122 PF03704 PF03704 PF03621 PF03403 PF20463 PF02153 PF09056 PF00005 PF07730 PF00072 PF00196 PF00155 PF01070 PF00903 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00668 PF00501 PF13193 PF00975 PF00668 PF00501 PF13193 PF00550 PF00975 PF12697 PF01636 PF00005 PF00664 PF02668 PF01663 PF01026 PF01261 PF01040 PF07994 PF01494 PF08541 PF08545 PF02801 PF00109 PF00550,"['PF01474', 'PF00218', 'PF00591', 'PF00117', 'PF00425', 'PF04715', 'PF08241', 'PF00122', 'PF00702', 'PF00122', 'PF00122', 'PF03704', 'PF03704', 'PF03621', 'PF03403', 'PF20463', 'PF02153', 'PF09056', 'PF00005', 'PF07730', 'PF00072', 'PF00196', 'PF00155', 'PF01070', 'PF00903', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00668', 'PF00501', 'PF13193', 'PF00975', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00975', 'PF12697', 'PF01636', 'PF00005', 'PF00664', 'PF02668', 'PF01663', 'PF01026', 'PF01261', 'PF01040', 'PF07994', 'PF01494', 'PF08541', 'PF08545', 'PF02801', 'PF00109', 'PF00550']"
BGC0000316,NRP,PF00036 PF00036 PF00036 PF00246 PF00668 PF01243 PF13302 PF09967 PF13203 PF00196 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00291 PF02668 PF00155 PF07690 PF00501 PF00550 PF00668 PF00501 PF00975 PF00550 PF00668 PF02771 PF00441 PF02423 PF02729 PF00185 PF00668 PF03621 PF00501 PF00550 PF01936 PF00535,"['PF00036', 'PF00036', 'PF00036', 'PF00246', 'PF00668', 'PF01243', 'PF13302', 'PF09967', 'PF13203', 'PF00196', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00291', 'PF02668', 'PF00155', 'PF07690', 'PF00501', 'PF00550', 'PF00668', 'PF00501', 'PF00975', 'PF00550', 'PF00668', 'PF02771', 'PF00441', 'PF02423', 'PF02729', 'PF00185', 'PF00668', 'PF03621', 'PF00501', 'PF00550', 'PF01936', 'PF00535']"
BGC0000319,NRP,PF13354 PF00768 PF07690 PF00171 PF03171 PF00266 PF04989 PF03171 PF02543 PF16861 PF03704 PF07467 PF00202 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00975 PF14226 PF03171 PF00905 PF05223,"['PF13354', 'PF00768', 'PF07690', 'PF00171', 'PF03171', 'PF00266', 'PF04989', 'PF03171', 'PF02543', 'PF16861', 'PF03704', 'PF07467', 'PF00202', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00975', 'PF14226', 'PF03171', 'PF00905', 'PF05223']"
BGC0000320,NRP,PF02517 PF01648 PF00975 PF00501 PF13193 PF08659 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00501 PF13193 PF08659 PF00550 PF00668 PF00501 PF13193 PF00550 PF00975 PF00005 PF19482 PF00078 PF19587,"['PF02517', 'PF01648', 'PF00975', 'PF00501', 'PF13193', 'PF08659', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00501', 'PF13193', 'PF08659', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00975', 'PF00005', 'PF19482', 'PF00078', 'PF19587']"
BGC0000321,NRP,PF02805 PF01613 PF00891 PF07992 PF00664 PF00005 PF00664 PF00005 PF01244 PF00550 PF00668 PF00550 PF00501 PF00668 PF00550 PF00501 PF00067 PF00155,"['PF02805', 'PF01613', 'PF00891', 'PF07992', 'PF00664', 'PF00005', 'PF00664', 'PF00005', 'PF01244', 'PF00550', 'PF00668', 'PF00550', 'PF00501', 'PF00668', 'PF00550', 'PF00501', 'PF00067', 'PF00155']"
BGC0000322,NRP,PF02153 PF20463 PF00664 PF00005 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF00668 PF00550 PF00668 PF00501 PF00975 PF03621 PF00067 PF00067,"['PF02153', 'PF20463', 'PF00664', 'PF00005', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF00668', 'PF00550', 'PF00668', 'PF00501', 'PF00975', 'PF03621', 'PF00067', 'PF00067']"
BGC0000323,NRP,PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00975 PF13437 PF00005 PF12704 PF12704,"['PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00975', 'PF13437', 'PF00005', 'PF12704', 'PF12704']"
BGC0000324,NRP,PF13193 PF00501 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF18563 PF00668 PF00501 PF13489 PF00975 PF08242 PF00975 PF01408 PF00067 PF00975 PF00664 PF00005 PF00664 PF00005 PF00425,"['PF13193', 'PF00501', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF18563', 'PF00668', 'PF00501', 'PF13489', 'PF00975', 'PF08242', 'PF00975', 'PF01408', 'PF00067', 'PF00975', 'PF00664', 'PF00005', 'PF00664', 'PF00005', 'PF00425']"
BGC0000325,NRP,PF03621 PF00756 PF00664 PF00550 PF13193 PF00501 PF00668 PF00550 PF13193 PF00501 PF00668 PF00550 PF13193 PF00501 PF00005 PF00664 PF01497 PF00005 PF01032 PF01032 PF13434 PF00551 PF02911,"['PF03621', 'PF00756', 'PF00664', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF00501', 'PF00005', 'PF00664', 'PF01497', 'PF00005', 'PF01032', 'PF01032', 'PF13434', 'PF00551', 'PF02911']"
BGC0000326,NRP,PF00664 PF00005 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00668 PF00501 PF13193 PF00550 PF00668 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF13649 PF00550 PF13193 PF00550 PF00668 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF00975 PF03621 PF00999 PF04820 PF00067 PF00067 PF01070 PF00903 PF00155 PF02153 PF20463,"['PF00664', 'PF00005', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF13649', 'PF00550', 'PF13193', 'PF00550', 'PF00668', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF00975', 'PF03621', 'PF00999', 'PF04820', 'PF00067', 'PF00067', 'PF01070', 'PF00903', 'PF00155', 'PF02153', 'PF20463']"
BGC0000327,NRP,PF00668 PF00550 PF00501 PF00107 PF08240 PF00668 PF13649 PF04909 PF08532 PF01041 PF00483 PF00534 PF13692 PF13524 PF01370 PF03720 PF00984 PF03721 PF02633 PF01180 PF00171 PF00668 PF00196 PF00664 PF00005 PF00664 PF00005 PF00501 PF13193,"['PF00668', 'PF00550', 'PF00501', 'PF00107', 'PF08240', 'PF00668', 'PF13649', 'PF04909', 'PF08532', 'PF01041', 'PF00483', 'PF00534', 'PF13692', 'PF13524', 'PF01370', 'PF03720', 'PF00984', 'PF03721', 'PF02633', 'PF01180', 'PF00171', 'PF00668', 'PF00196', 'PF00664', 'PF00005', 'PF00664', 'PF00005', 'PF00501', 'PF13193']"
BGC0000328,NRP,PF00550 PF00501 PF13193 PF05721 PF00975,"['PF00550', 'PF00501', 'PF13193', 'PF05721', 'PF00975']"
BGC0000329,NRP,PF03472 PF00196 PF00765 PF00873 PF16576 PF02321 PF00202 PF12704 PF00005 PF16576 PF00975 PF00550 PF13193 PF00501 PF00668 PF00975 PF13193 PF00501,"['PF03472', 'PF00196', 'PF00765', 'PF00873', 'PF16576', 'PF02321', 'PF00202', 'PF12704', 'PF00005', 'PF16576', 'PF00975', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF00975', 'PF13193', 'PF00501']"
BGC0000330,NRP,PF11804 PF03929 PF00593 PF07715 PF13434 PF13523 PF00005 PF00550 PF13193 PF00501 PF00668 PF06276 PF00668 PF00550 PF13193 PF00501 PF00668 PF00550 PF13193 PF00501 PF00668 PF13193 PF02668 PF00668 PF00550 PF13193 PF00501 PF00668 PF00550 PF13193 PF00501 PF00668 PF02668 PF03621 PF00975 PF01648 PF00202,"['PF11804', 'PF03929', 'PF00593', 'PF07715', 'PF13434', 'PF13523', 'PF00005', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF06276', 'PF00668', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF13193', 'PF02668', 'PF00668', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF02668', 'PF03621', 'PF00975', 'PF01648', 'PF00202']"
BGC0000331,NRP,PF06472 PF05050 PF00668 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF08242 PF13193 PF00550 PF18563 PF00668 PF00501 PF13193 PF00550 PF00975,"['PF06472', 'PF05050', 'PF00668', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF08242', 'PF13193', 'PF00550', 'PF18563', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00975']"
BGC0000332,NRP,PF19477 PF00005 PF06472 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF18563 PF18563 PF00668 PF00501 PF13193 PF00550 PF00975,"['PF19477', 'PF00005', 'PF06472', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF18563', 'PF18563', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00975']"
BGC0000333,NRP,PF00391 PF01326 PF00300 PF00005 PF01061 PF03704 PF03704 PF03704 PF00067 PF05050 PF00975 PF00067 PF13613 PF13359 PF13191 PF00196 PF00067 PF05721 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF08242 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF08242 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00975 PF03621 PF00293 PF11991 PF11991 PF09290 PF00682 PF07836,"['PF00391', 'PF01326', 'PF00300', 'PF00005', 'PF01061', 'PF03704', 'PF03704', 'PF03704', 'PF00067', 'PF05050', 'PF00975', 'PF00067', 'PF13613', 'PF13359', 'PF13191', 'PF00196', 'PF00067', 'PF05721', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF08242', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF08242', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00975', 'PF03621', 'PF00293', 'PF11991', 'PF11991', 'PF09290', 'PF00682', 'PF07836']"
BGC0000334,NRP,PF01636 PF09816 PF08170 PF06978 PF10358 PF00012 PF18311 PF15985 PF00668 PF00550 PF13193 PF00501 PF00668 PF00550 PF13193 PF13649 PF13193 PF00501 PF00668 PF00550 PF13193 PF00501 PF00668 PF00550 PF13193 PF13649 PF13193 PF00501 PF00668 PF00550 PF13193 PF13649 PF13193 PF00501 PF00668 PF00550 PF13193 PF00501 PF00668 PF00550 PF13193 PF13649 PF13193 PF00501 PF00668 PF00550 PF13193 PF13489 PF13649 PF13193 PF00501 PF00668 PF00550 PF13193 PF13649 PF13193 PF00501 PF00668 PF00550 PF13193 PF13649 PF13193 PF00501 PF00668 PF00550 PF13193 PF00501 PF00668 PF01212 PF00160 PF00005 PF00664 PF00005 PF00664 PF01070 PF00173 PF08659 PF13602 PF00109 PF13602 PF14765 PF00698 PF16197 PF02801 PF00109 PF00067 PF01063,"['PF01636', 'PF09816', 'PF08170', 'PF06978', 'PF10358', 'PF00012', 'PF18311', 'PF15985', 'PF00668', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF13649', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF13649', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF13649', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF13649', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF13489', 'PF13649', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF13649', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF13649', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF01212', 'PF00160', 'PF00005', 'PF00664', 'PF00005', 'PF00664', 'PF01070', 'PF00173', 'PF08659', 'PF13602', 'PF00109', 'PF13602', 'PF14765', 'PF00698', 'PF16197', 'PF02801', 'PF00109', 'PF00067', 'PF01063']"
BGC0000335,NRP,PF13621 PF00144 PF00144 PF00144 PF00501 PF13193 PF00550 PF00109 PF16197 PF00698 PF00550 PF00202 PF00668 PF00501 PF13193 PF00550 PF00668 PF02801 PF02668 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00668 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00975 PF00106 PF00126 PF03466,"['PF13621', 'PF00144', 'PF00144', 'PF00144', 'PF00501', 'PF13193', 'PF00550', 'PF00109', 'PF16197', 'PF00698', 'PF00550', 'PF00202', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF02801', 'PF02668', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00668', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00975', 'PF00106', 'PF00126', 'PF03466']"
